detected_at,sheet,type,text
2026-07-08 08:36:58,ATL,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 225230995 | 144821526.4 | 104589106 | 74646409.88 | 0 | 0 | 549288037.3"
2026-07-08 08:36:58,ATL,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 234259033 | 152989752.4 | 112757332 | 74646409.88 | 0 | 0 | 574652527.3"
2026-07-08 08:36:58,ATL,REMOVED,Players Under Contract |  | 161948774 | 144821526.4 | 104589106 | 74646409.88 | 0 | 0 | BOLD = Option Year
2026-07-08 08:36:58,ATL,REMOVED,"Full Season Contracts |  | 161948774 | 144821526.4 | 104589106 | 74646409.88 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:36:58,ATL,ADDED,Players Under Contract |  | 170976812 | 152989752.4 | 112757332 | 74646409.88 | 0 | 0 | BOLD = Option Year
2026-07-08 08:36:58,ATL,ADDED,"Full Season Contracts |  | 170976812 | 152989752.4 | 112757332 | 74646409.88 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:36:58,ATL,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-08 08:36:58,ATL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-08 08:36:58,ATL,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 14"
2026-07-08 08:36:58,ATL,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 1"
2026-07-08 08:36:58,OKC,REMOVED,"Joe, Isaiah | 1 - FULL SEASON | 11323006.0 | 11323006.0 |  |  |  |  | 22646012"
2026-07-08 08:36:58,OKC,REMOVED,"Wiggins, Aaron | 1 - FULL SEASON | 9028038.0 | 8168226.0 | 8168226.0 |  |  |  | 25364490"
2026-07-08 08:36:58,OKC,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 254537874 | 195614737.7 | 172554071 | 119015818.1 | 108874260 | 0 | 850596760.8"
2026-07-08 08:36:58,OKC,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:36:58,OKC,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:36:58,OKC,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 234186830 | 176123505.7 | 164385845 | 119015818.1 | 108874260 | 0 | 802586258.8"
2026-07-08 08:36:58,OKC,REMOVED,Players Under Contract |  | 252352758 | 195614737.7 | 172554071 | 119015818.1 | 108874260 | 0 | BOLD = Option Year
2026-07-08 08:36:58,OKC,REMOVED,"Full Season Contracts |  | 252352758 | 195614737.7 | 172554071 | 119015818.1 | 108874260 | 0 | *=Projected Exten,,"
2026-07-08 08:36:58,OKC,ADDED,Players Under Contract |  | 232001714 | 176123505.7 | 164385845 | 119015818.1 | 108874260 | 0 | BOLD = Option Year
2026-07-08 08:36:58,OKC,ADDED,"Full Season Contracts |  | 232001714 | 176123505.7 | 164385845 | 119015818.1 | 108874260 | 0 | *=Projected Exten,,"
2026-07-08 08:36:58,OKC,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 17"
2026-07-08 08:36:58,OKC,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 15"
2026-07-08 08:36:58,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 13628752 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 972843 | 10706857.6 | 0 | 0 | 0 | 10244835 | 0 | 2536082 | 435790.92 | 28067811 | 64457758 | 29970320.04 | 17700978.3 | 29009155.52 | 6712130.274 | 16311062 | 0 | 8767635.14 | 0 | 0
2026-07-08 08:36:58,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 13628752 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 972843 | 10706857.6 | 0 | 0 | 0 | 10244835 | 0 | 2536082 | 435790.92 | 28067811 | 44106714 | 29970320.04 | 17700978.3 | 29009155.52 | 6712130.274 | 16311062 | 0 | 8767635.14 | 0 | 0
2026-07-08 08:36:58,Luxury Tax Calculator,REMOVED,8th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 38373750 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-08 08:36:58,Luxury Tax Calculator,REMOVED,9th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 41216250 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-08 08:36:58,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 47954386 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 972843 | 11962322 | 0 | 0 | 0 | 11384793.75 | 0 | 2536082 | 435790.92 | 87663507.75 | 237348750 | 98424340.23 | 35757146.93 | 150915955.3 | 6968912.843 | 30084967 | 0 | 9538293.925 | 0 | 0
2026-07-08 08:36:58,Luxury Tax Calculator,ADDED,8th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 29104069.5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-08 08:36:58,Luxury Tax Calculator,ADDED,9th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-08 08:36:58,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 47954386 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 972843 | 11962322 | 0 | 0 | 0 | 11384793.75 | 0 | 2536082 | 435790.92 | 87663507.75 | 186862819.5 | 98424340.23 | 35757146.93 | 150915955.3 | 6968912.843 | 30084967 | 0 | 9538293.925 | 0 | 0
2026-07-08 08:38:57,DET,REMOVED,"Collins, John |  |  |  |  |  |  |  | 0"
2026-07-08 08:38:57,DET,ADDED,"Collins, John | 1 - FULL SEASON | 17000000.0 | 17000000.0 | 17000000.0 |  |  |  | 51000000"
2026-07-08 08:38:57,DET,ADDED,"Joe, Isaiah | 1 - FULL SEASON | 11323006.0 | 11323006.0 |  |  |  |  | 22646012"
2026-07-08 08:38:57,DET,REMOVED,"Joe, Isaiah | 1 - FULL SEASON | 11323006.0 | 11323006.0 |  |  |  |  | 22646012"
2026-07-08 08:38:57,DET,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 179972274.6 | 99013908.2 | 65193742 | 68811708.96 | 0 | 0 | 412991633.7"
2026-07-08 08:38:57,DET,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 196972274.6 | 116013908.2 | 82193742 | 68811708.96 | 0 | 0 | 463991633.7"
2026-07-08 08:38:57,DET,REMOVED,Players Under Contract |  | 123886814 | 99013908.2 | 65193742 | 68811708.96 | 0 | 0 | BOLD = Option Year
2026-07-08 08:38:57,DET,REMOVED,"Full Season Contracts |  | 123886814 | 99013908.2 | 65193742 | 68811708.96 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:38:57,DET,ADDED,Players Under Contract |  | 140886814 | 116013908.2 | 82193742 | 68811708.96 | 0 | 0 | BOLD = Option Year
2026-07-08 08:38:57,DET,ADDED,"Full Season Contracts |  | 140886814 | 116013908.2 | 82193742 | 68811708.96 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:38:57,DET,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 12"
2026-07-08 08:38:57,DET,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 3"
2026-07-08 08:38:57,DET,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 1"
2026-07-08 08:38:57,DET,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-08 08:38:57,DET,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-08 08:38:57,DET,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 0"
2026-07-08 08:43:00,WAS,REMOVED,"Middleton, Khris |  |  |  |  |  |  |  | 0"
2026-07-08 08:43:00,WAS,ADDED,"Middleton, Khris | 1 - FULL SEASON | 5591112.0 | 5870678.0 |  |  |  |  | 11461790"
2026-07-08 08:43:00,WAS,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 228393705.4 | 181986692.5 | 88305732 | 78853447.44 | 0 | 0 | 577539577.4"
2026-07-08 08:43:00,WAS,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 233984817.4 | 187857370.5 | 88305732 | 78853447.44 | 0 | 0 | 589001367.4"
2026-07-08 08:43:00,WAS,REMOVED,Players Under Contract |  | 181776291.9 | 181986692.5 | 88305732 | 78853447.44 | 0 | 0 | BOLD = Option Year
2026-07-08 08:43:00,WAS,REMOVED,"Full Season Contracts |  | 181776291.9 | 181986692.5 | 88305732 | 78853447.44 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:43:00,WAS,ADDED,Players Under Contract |  | 187367403.9 | 187857370.5 | 88305732 | 78853447.44 | 0 | 0 | BOLD = Option Year
2026-07-08 08:43:00,WAS,ADDED,"Full Season Contracts |  | 187367403.9 | 187857370.5 | 88305732 | 78853447.44 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:43:00,WAS,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-08 08:43:00,WAS,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-08 08:43:00,WAS,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 14"
2026-07-08 08:43:00,WAS,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 1"
2026-07-08 08:43:57,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,ADDED,"Hardy, Jaden | 1 - FULL SEASON | 6000000.0 | 6000000.0 |  |  |  |  | 12000000"
2026-07-08 08:43:57,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:43:57,LAL,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 110436160 | 83348836.88 | 62845776 | 6378253.2 | 0 | 0 | 263009026.1"
2026-07-08 08:43:57,LAL,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 116436160 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | 275009026.1"
2026-07-08 08:43:57,LAL,REMOVED,Players Under Contract |  | 89529799 | 83348836.88 | 62845776 | 6378253.2 | 0 | 0 | BOLD = Option Year
2026-07-08 08:43:57,LAL,REMOVED,"Full Season Contracts |  | 89529799 | 83348836.88 | 62845776 | 6378253.2 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:43:57,LAL,ADDED,Players Under Contract |  | 95529799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | BOLD = Option Year
2026-07-08 08:43:57,LAL,ADDED,"Full Season Contracts |  | 95529799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:43:57,LAL,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 8"
2026-07-08 08:43:57,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 7"
2026-07-08 08:43:57,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 5"
2026-07-08 08:43:57,LAL,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 9"
2026-07-08 08:43:57,LAL,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 6"
2026-07-08 08:43:57,LAL,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 4"
2026-07-08 08:43:57,WAS,REMOVED,"Hardy, Jaden | 1 - FULL SEASON | 6000000.0 | 6000000.0 |  |  |  |  | 12000000"
2026-07-08 08:43:57,WAS,ADDED,"Ayton, Deandre | 1 - FULL SEASON | 8104000.0 |  |  |  |  |  | 8104000"
2026-07-08 08:43:57,WAS,ADDED,"Middleton, Khris | 1 - FULL SEASON | 5591112.0 | 5870678.0 | 6150234.0 |  |  |  | 17612024"
2026-07-08 08:43:57,WAS,REMOVED,"Middleton, Khris | 1 - FULL SEASON | 5591112.0 | 5870678.0 |  |  |  |  | 11461790"
2026-07-08 08:43:57,WAS,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 233984817.4 | 187857370.5 | 88305732 | 78853447.44 | 0 | 0 | 589001367.4"
2026-07-08 08:43:57,WAS,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 236088817.4 | 181857370.5 | 94455966 | 78853447.44 | 0 | 0 | 591255601.4"
2026-07-08 08:43:57,WAS,REMOVED,Players Under Contract |  | 187367403.9 | 187857370.5 | 88305732 | 78853447.44 | 0 | 0 | BOLD = Option Year
2026-07-08 08:43:57,WAS,REMOVED,"Full Season Contracts |  | 187367403.9 | 187857370.5 | 88305732 | 78853447.44 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:43:57,WAS,ADDED,Players Under Contract |  | 189471403.9 | 181857370.5 | 94455966 | 78853447.44 | 0 | 0 | BOLD = Option Year
2026-07-08 08:43:57,WAS,ADDED,"Full Season Contracts |  | 189471403.9 | 181857370.5 | 94455966 | 78853447.44 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:43:57,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 13628752 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 972843 | 10706857.6 | 0 | 0 | 0 | 10244835 | 0 | 2536082 | 435790.92 | 28067811 | 44106714 | 29970320.04 | 17700978.3 | 29009155.52 | 6712130.274 | 16311062 | 0 | 8767635.14 | 0 | 0
2026-07-08 08:43:57,Luxury Tax Calculator,REMOVED,1st Incremental Tax Bracket | 0 | 17055000 | 0 | 0 | 0 | 0 | 0 | 17055000 | 0 | 0 | 972843 | 5685000 | 0 | 0 | 0 | 5685000 | 0 | 2536082 | 435790.92 | 5685000 | 5685000 | 5685000 | 5685000 | 17055000 | 5685000 | 5685000 | 0 | 5685000 | 0 | 0
2026-07-08 08:43:57,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 13628752 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 972843 | 10706857.6 | 0 | 0 | 0 | 10244835 | 0 | 2536082 | 435790.92 | 28067811 | 44106714 | 29970320.04 | 17700978.3 | 29009155.52 | 6712130.274 | 16311062 | 0 | 8767635.14 | 0 | 1576403.92
2026-07-08 08:43:57,Luxury Tax Calculator,ADDED,1st Incremental Tax Bracket | 0 | 17055000 | 0 | 0 | 0 | 0 | 0 | 17055000 | 0 | 0 | 972843 | 5685000 | 0 | 0 | 0 | 5685000 | 0 | 2536082 | 435790.92 | 5685000 | 5685000 | 5685000 | 5685000 | 17055000 | 5685000 | 5685000 | 0 | 5685000 | 0 | 1576403.92
2026-07-08 08:43:57,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 47954386 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 972843 | 11962322 | 0 | 0 | 0 | 11384793.75 | 0 | 2536082 | 435790.92 | 87663507.75 | 186862819.5 | 98424340.23 | 35757146.93 | 150915955.3 | 6968912.843 | 30084967 | 0 | 9538293.925 | 0 | 0
2026-07-08 08:43:57,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 47954386 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 972843 | 11962322 | 0 | 0 | 0 | 11384793.75 | 0 | 2536082 | 435790.92 | 87663507.75 | 186862819.5 | 98424340.23 | 35757146.93 | 150915955.3 | 6968912.843 | 30084967 | 0 | 9538293.925 | 0 | 1576403.92
2026-07-08 08:44:58,LAL,REMOVED,"Ayton, Deandre | 1 - FULL SEASON | 8104000.0 |  |  |  |  |  | 8104000"
2026-07-08 08:44:58,LAL,ADDED,"Hardy, Jaden | 1 - FULL SEASON | 6000000.0 | 6000000.0 |  |  |  |  | 12000000"
2026-07-08 08:44:58,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,REMOVED,"Hardy, Jaden | 1 - FULL SEASON | 6000000.0 | 6000000.0 |  |  |  |  | 12000000"
2026-07-08 08:44:58,LAL,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 116436160 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | 275009026.1"
2026-07-08 08:44:58,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 08:44:58,LAL,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 108332160 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | 266905026.1"
2026-07-08 08:44:58,LAL,REMOVED,Players Under Contract |  | 95529799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | BOLD = Option Year
2026-07-08 08:44:58,LAL,REMOVED,"Full Season Contracts |  | 95529799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:44:58,LAL,ADDED,Players Under Contract |  | 87425799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | BOLD = Option Year
2026-07-08 08:44:58,LAL,ADDED,"Full Season Contracts |  | 87425799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | *=Projected Exten,,"
2026-07-08 08:44:58,LAL,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 9"
2026-07-08 08:44:58,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 6"
2026-07-08 08:44:58,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 4"
2026-07-08 08:44:58,LAL,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 8"
2026-07-08 08:44:58,LAL,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 7"
2026-07-08 08:44:58,LAL,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 5"
2026-07-08 09:19:57,IND,ADDED,"Oubre, Kelly | 1 - FULL SEASON | 8050000.0 | 8450000.0 |  |  |  |  | 16500000"
2026-07-08 09:19:57,IND,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 09:19:57,IND,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 208028452.6 | 203055914 | 88444288 | 0 | 0 | 0 | 499528654.6"
2026-07-08 09:19:57,IND,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 216078452.6 | 211505914 | 88444288 | 0 | 0 | 0 | 516028654.6"
2026-07-08 09:19:57,IND,REMOVED,Players Under Contract |  | 198601857.6 | 203055914 | 88444288 | 0 | 0 | 0 | BOLD = Option Year
2026-07-08 09:19:57,IND,REMOVED,"Full Season Contracts |  | 198601857.6 | 203055914 | 88444288 | 0 | 0 | 0 | *=Projected Exten,,"
2026-07-08 09:19:57,IND,ADDED,Players Under Contract |  | 206651857.6 | 211505914 | 88444288 | 0 | 0 | 0 | BOLD = Option Year
2026-07-08 09:19:57,IND,ADDED,"Full Season Contracts |  | 206651857.6 | 211505914 | 88444288 | 0 | 0 | 0 | *=Projected Exten,,"
2026-07-08 09:19:57,IND,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-08 09:19:57,IND,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-08 09:19:57,IND,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 14"
2026-07-08 09:19:57,IND,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 1"
2026-07-08 09:19:57,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 13628752 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 972843 | 10706857.6 | 0 | 0 | 0 | 10244835 | 0 | 2536082 | 435790.92 | 28067811 | 44106714 | 29970320.04 | 17700978.3 | 29009155.52 | 6712130.274 | 16311062 | 0 | 8767635.14 | 0 | 1576403.92
2026-07-08 09:19:57,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 13628752 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 972843 | 18756857.6 | 0 | 0 | 0 | 10244835 | 0 | 2536082 | 435790.92 | 28067811 | 44106714 | 29970320.04 | 17700978.3 | 29009155.52 | 6712130.274 | 16311062 | 0 | 8767635.14 | 0 | 1576403.92
2026-07-08 09:19:57,Luxury Tax Calculator,REMOVED,2nd Incremental Tax Bracket | 0 | 18476250 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 6277322 | 0 | 0 | 0 | 5699793.75 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 7106250 | 18476250 | 1283912.843 | 7106250 | 0 | 3853293.925 | 0 | 0
2026-07-08 09:19:57,Luxury Tax Calculator,REMOVED,3rd Incremental Tax Bracket | 0 | 12423136 | 0 | 0 | 0 | 0 | 0 | 31267500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 19897500 | 19897500 | 19897500 | 19897500 | 31267500 | 0 | 17293717 | 0 | 0 | 0 | 0
2026-07-08 09:19:57,Luxury Tax Calculator,REMOVED,4th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 38373750 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 27003750 | 27003750 | 27003750 | 3068396.925 | 38373750 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-08 09:19:57,Luxury Tax Calculator,ADDED,2nd Incremental Tax Bracket | 0 | 18476250 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 7106250 | 0 | 0 | 0 | 5699793.75 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 7106250 | 18476250 | 1283912.843 | 7106250 | 0 | 3853293.925 | 0 | 0
2026-07-08 09:19:57,Luxury Tax Calculator,ADDED,3rd Incremental Tax Bracket | 0 | 12423136 | 0 | 0 | 0 | 0 | 0 | 31267500 | 0 | 0 | 0 | 19897500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 19897500 | 19897500 | 19897500 | 19897500 | 31267500 | 0 | 17293717 | 0 | 0 | 0 | 0
2026-07-08 09:19:57,Luxury Tax Calculator,ADDED,4th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 38373750 | 0 | 0 | 0 | 8083823.6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 27003750 | 27003750 | 27003750 | 3068396.925 | 38373750 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-08 09:19:57,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 47954386 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 972843 | 11962322 | 0 | 0 | 0 | 11384793.75 | 0 | 2536082 | 435790.92 | 87663507.75 | 186862819.5 | 98424340.23 | 35757146.93 | 150915955.3 | 6968912.843 | 30084967 | 0 | 9538293.925 | 0 | 1576403.92
2026-07-08 09:19:57,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 47954386 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 972843 | 40772573.6 | 0 | 0 | 0 | 11384793.75 | 0 | 2536082 | 435790.92 | 87663507.75 | 186862819.5 | 98424340.23 | 35757146.93 | 150915955.3 | 6968912.843 | 30084967 | 0 | 9538293.925 | 0 | 1576403.92
2026-07-08 09:23:58,LAL,ADDED, |  |  |  |  |  |  |  | 0
2026-07-08 09:23:58,LAL,ADDED,"Grimes, Quentin | 1 - FULL SEASON | 13953489.0 | 14651163.45 | 15348837.0 | 16046511.0 |  |  | 60000000.45"
2026-07-08 09:23:58,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 09:23:58,LAL,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-08 09:23:58,LAL,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 108332160 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | 266905026.1"
2026-07-08 09:23:58,LAL,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 122285649 | 104000000.3 | 78194613 | 22424764.2 | 0 | 0 | 326905026.5"
2026-07-08 09:23:58,LAL,REMOVED,Players Under Contract |  | 87425799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | BOLD = Option Year
2026-07-08 09:23:58,LAL,REMOVED,"Full Season Contracts |  | 87425799 | 89348836.88 | 62845776 | 6378253.2 | 0 | 0 | *=Projected Exten,,"
2026-07-08 09:23:58,LAL,ADDED,Players Under Contract |  | 101379288 | 104000000.3 | 78194613 | 22424764.2 | 0 | 0 | BOLD = Option Year
2026-07-08 09:23:58,LAL,ADDED,"Full Season Contracts |  | 101379288 | 104000000.3 | 78194613 | 22424764.2 | 0 | 0 | *=Projected Exten,,"
2026-07-08 09:23:58,LAL,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 8"
2026-07-08 09:23:58,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 7"
2026-07-08 09:23:58,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 5"
2026-07-08 09:23:58,LAL,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 9"
2026-07-08 09:23:58,LAL,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 6"
